Order_ID,Order_Date,User_ID,Product_ID,Loc_ID,Referral_Source,Quantity,Unit_Price,Unit_Cost,Status
ORD-42982,2024-01-16 21:53:00,U-5089,P12,L-SW2,Chant,2,28000,19000,Completed
ORD-41243,2024-01-16 23:49:00,U-5663,P15,L-SW1,Reels,2,6000,1500,Completed
ORD-42313,2024-01-17 08:24:00,U-5639,P16,L-SE1,Profile Feed,1,8500,3800,Completed
ORD-46088,2024-01-17 16:06:00,U-5863,P14,L-SS1,Chant,3,2000,300,Failed
ORD-47094,2024-01-17 20:07:00,U-5724,P16,L-NC1,Direct Link,1,8500,3800,Completed
ORD-40439,2024-01-17 21:39:00,U-5232,P10,L-SE1,Chant,1,12500,7200,Completed
ORD-41282,2024-01-17 21:46:00,U-5816,P13,L-SW2,Direct Link,2,4500,2100,Completed
ORD-47002,2024-01-17 22:05:00,U-5456,P10,L-SW2,Profile Feed,1,12500,7200,Completed
ORD-43048,2024-01-17 22:23:00,U-5347,P12,L-NW1,Chant,1,28000,19000,Completed
ORD-45690,2024-01-17 22:45:00,U-5347,P11,L-SE1,Direct Link,3,35000,4500,Completed
ORD-43866,2024-01-17 22:53:00,U-5163,P16,L-SS1,Chant,1,8500,3800,Completed
ORD-45415,2024-01-17 23:01:00,U-5722,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-44683,2024-01-18 04:41:00,U-5690,P15,L-NC1,Direct Link,2,6000,1500,Completed
ORD-43937,2024-01-18 06:25:00,U-5548,P12,L-NW1,Reels,1,28000,19000,Completed
ORD-45895,2024-01-18 07:39:00,U-5606,P13,L-SW1,Chant,1,4500,2100,Completed
ORD-42809,2024-01-18 09:13:00,U-5233,P11,L-NC1,Direct Link,2,35000,4500,Completed
ORD-41286,2024-01-18 11:24:00,U-5278,P13,L-SE1,Chant,1,4500,2100,Failed
ORD-47289,2024-01-18 16:02:00,U-5601,P16,L-NW1,Reels,2,8500,3800,Completed
ORD-43755,2024-01-18 18:17:00,U-5348,P14,L-SS1,Profile Feed,1,2000,300,Completed
ORD-42849,2024-01-18 18:26:00,U-5834,P13,L-SS1,Reels,1,4500,2100,Completed
ORD-42345,2024-01-18 19:13:00,U-5949,P15,L-NW1,Direct Link,2,6000,1500,Completed
ORD-41360,2024-01-18 19:17:00,U-5388,P12,L-SS1,Direct Link,1,28000,19000,Failed
ORD-45342,2024-01-18 19:20:00,U-5851,P16,L-SW2,Chant,1,8500,3800,Completed
ORD-45064,2024-01-18 20:12:00,U-5651,P13,L-SS1,Reels,1,4500,2100,Failed
ORD-41433,2024-01-18 20:25:00,U-5429,P11,L-SE1,Reels,2,35000,4500,Completed
ORD-42662,2024-01-18 20:54:00,U-5244,P14,L-SE1,Reels,1,2000,300,Completed
ORD-45939,2024-01-18 21:54:00,U-5861,P16,L-SE1,Profile Feed,1,8500,3800,Completed
ORD-41355,2024-01-18 22:10:00,U-5792,P14,L-SS1,Chant,1,2000,300,Completed
ORD-42268,2024-01-18 22:32:00,U-5337,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-42804,2024-01-18 23:40:00,U-5605,P16,L-SE1,Profile Feed,1,8500,3800,Completed
ORD-42938,2024-01-18 23:59:00,U-5266,P14,L-NW1,Reels,1,2000,300,Completed
ORD-44655,2024-01-19 07:13:00,U-5048,P15,L-NC1,Reels,1,6000,1500,Completed
ORD-47072,2024-01-19 09:13:00,U-5324,P15,L-SW2,Chant,1,6000,1500,Completed
ORD-41988,2024-01-19 09:26:00,U-5468,P16,L-NC1,Reels,1,8500,3800,Completed
ORD-42892,2024-01-19 11:22:00,U-5765,P11,L-SS1,Direct Link,1,35000,4500,Failed
ORD-40715,2024-01-19 11:38:00,U-5266,P14,L-SS1,Reels,1,2000,300,Completed
ORD-46016,2024-01-19 12:37:00,U-5818,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-45678,2024-01-19 17:20:00,U-5481,P12,L-NW1,Profile Feed,1,28000,19000,Completed
ORD-41126,2024-01-19 17:26:00,U-5714,P11,L-SE1,Reels,1,35000,4500,Completed
ORD-40861,2024-01-19 17:57:00,U-5792,P15,L-NC1,Chant,2,6000,1500,Completed
ORD-40107,2024-01-19 18:41:00,U-5343,P12,L-SS1,Reels,1,28000,19000,Failed
ORD-43075,2024-01-19 19:02:00,U-5896,P16,L-SE1,Reels,1,8500,3800,Completed
ORD-43065,2024-01-19 19:25:00,U-5537,P12,L-SW1,Chant,2,28000,19000,Completed
ORD-41157,2024-01-19 20:14:00,U-5527,P10,L-SW1,Reels,1,12500,7200,Completed
ORD-44274,2024-01-19 20:42:00,U-5435,P12,L-SE1,Reels,1,28000,19000,Completed
ORD-45439,2024-01-19 20:42:00,U-5590,P13,L-SS1,Reels,1,4500,2100,Failed
ORD-40546,2024-01-19 20:52:00,U-5744,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-45385,2024-01-19 20:52:00,U-5527,P13,L-NW1,Direct Link,1,4500,2100,Completed
ORD-42330,2024-01-19 21:01:00,U-5752,P13,L-SE1,Reels,1,4500,2100,Completed
ORD-45086,2024-01-19 22:24:00,U-5261,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-45242,2024-01-19 23:07:00,U-5142,P15,L-SE1,Reels,2,6000,1500,Completed
ORD-45745,2024-01-20 06:05:00,U-5955,P14,L-NW1,Chant,1,2000,300,Completed
ORD-40999,2024-01-20 07:05:00,U-5805,P10,L-SS1,Reels,1,12500,7200,Completed
ORD-42686,2024-01-20 10:48:00,U-5409,P11,L-SS1,Reels,1,35000,4500,Completed
ORD-40679,2024-01-20 15:22:00,U-5585,P16,L-NC1,Reels,2,8500,3800,Completed
ORD-47269,2024-01-20 16:04:00,U-5164,P13,L-NW1,Chant,1,4500,2100,Completed
ORD-40355,2024-01-20 17:18:00,U-5776,P15,L-SE1,Chant,1,6000,1500,Completed
ORD-40143,2024-01-20 17:18:00,U-5895,P12,L-SW1,Reels,2,28000,19000,Completed
ORD-46388,2024-01-20 19:04:00,U-5032,P10,L-NC1,Chant,1,12500,7200,Completed
ORD-40477,2024-01-20 19:35:00,U-5717,P13,L-SS1,Search,1,4500,2100,Failed
ORD-41804,2024-01-20 19:49:00,U-5804,P13,L-SS1,Reels,1,4500,2100,Completed
ORD-46537,2024-01-20 19:55:00,U-5690,P15,L-NW1,Profile Feed,1,6000,1500,Completed
ORD-41707,2024-01-20 20:14:00,U-5041,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-46911,2024-01-20 20:36:00,U-5990,P11,L-SW1,Reels,1,35000,4500,Refunded
ORD-45118,2024-01-20 20:55:00,U-5381,P14,L-SW2,Chant,1,2000,300,Completed
ORD-42315,2024-01-20 20:57:00,U-5037,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-44491,2024-01-20 21:20:00,U-5076,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-44499,2024-01-20 21:28:00,U-5980,P10,L-NC1,Reels,1,12500,7200,Completed
ORD-47357,2024-01-20 21:38:00,U-5818,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-44658,2024-01-20 21:53:00,U-5264,P11,L-SW2,Profile Feed,1,35000,4500,Completed
ORD-46181,2024-01-20 22:48:00,U-5160,P12,L-SW2,Profile Feed,1,28000,19000,Completed
ORD-46033,2024-01-20 22:51:00,U-5800,P15,L-NW1,Profile Feed,1,6000,1500,Completed
ORD-43130,2024-01-20 23:18:00,U-5171,P14,L-NC1,Direct Link,1,2000,300,Completed
ORD-41899,2024-01-21 06:35:00,U-5436,P14,L-SW1,Reels,1,2000,300,Completed
ORD-41885,2024-01-21 07:08:00,U-5717,P16,L-SS1,Search,2,8500,3800,Completed
ORD-40170,2024-01-21 07:55:00,U-5708,P16,L-SE1,Direct Link,1,8500,3800,Completed
ORD-41831,2024-01-21 09:07:00,U-5696,P11,L-NC1,Reels,2,35000,4500,Completed
ORD-43894,2024-01-21 10:06:00,U-5022,P16,L-SW2,Chant,1,8500,3800,Completed
ORD-40246,2024-01-21 11:35:00,U-5530,P10,L-NC1,Direct Link,1,12500,7200,Completed
ORD-46018,2024-01-21 14:18:00,U-5589,P10,L-SE1,Profile Feed,1,12500,7200,Completed
ORD-45159,2024-01-21 16:05:00,U-5314,P11,L-SW2,Direct Link,2,35000,4500,Completed
ORD-40442,2024-01-21 16:09:00,U-5260,P16,L-SE1,Chant,1,8500,3800,Completed
ORD-46719,2024-01-21 16:17:00,U-5883,P14,L-SE1,Search,1,2000,300,Completed
ORD-43384,2024-01-21 16:41:00,U-5461,P10,L-SW2,Reels,1,12500,7200,Completed
ORD-45112,2024-01-21 17:09:00,U-5863,P12,L-NC1,Chant,1,28000,19000,Completed
ORD-40510,2024-01-21 18:09:00,U-5049,P16,L-SS1,Chant,2,8500,3800,Completed
ORD-40284,2024-01-21 18:14:00,U-5404,P12,L-SS1,Chant,3,28000,19000,Completed
ORD-42850,2024-01-21 18:15:00,U-5770,P10,L-SW1,Reels,1,12500,7200,Refunded
ORD-47045,2024-01-21 18:51:00,U-5308,P12,L-NW1,Reels,2,28000,19000,Completed
ORD-47154,2024-01-21 20:02:00,U-5105,P12,L-SW2,Reels,1,28000,19000,Completed
ORD-43419,2024-01-21 20:06:00,U-5058,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-42996,2024-01-21 20:12:00,U-5976,P10,L-NW1,Profile Feed,1,12500,7200,Completed
ORD-41895,2024-01-21 20:16:00,U-5809,P12,L-SE1,Chant,1,28000,19000,Completed
ORD-40957,2024-01-21 20:28:00,U-5466,P13,L-SE1,Reels,1,4500,2100,Completed
ORD-41677,2024-01-21 21:44:00,U-5987,P12,L-NW1,Search,1,28000,19000,Failed
ORD-46969,2024-01-22 06:33:00,U-5068,P14,L-SE1,Direct Link,1,2000,300,Completed
ORD-44720,2024-01-22 15:13:00,U-5280,P12,L-SW1,Search,3,28000,19000,Completed
ORD-42840,2024-01-22 17:01:00,U-5517,P12,L-SE1,Search,1,28000,19000,Completed
ORD-41232,2024-01-22 17:02:00,U-5027,P15,L-NW1,Reels,1,6000,1500,Completed
ORD-43873,2024-01-22 18:09:00,U-5590,P11,L-SW1,Reels,1,35000,4500,Failed
ORD-43511,2024-01-22 18:11:00,U-5619,P15,L-NW1,Reels,1,6000,1500,Completed
ORD-44854,2024-01-22 19:22:00,U-5269,P16,L-NC1,Profile Feed,1,8500,3800,Completed
ORD-45590,2024-01-22 19:35:00,U-5871,P15,L-SE1,Direct Link,1,6000,1500,Completed
ORD-40724,2024-01-22 19:38:00,U-5908,P14,L-NC1,Search,1,2000,300,Completed
ORD-45074,2024-01-22 19:56:00,U-5489,P14,L-SW2,Direct Link,1,2000,300,Completed
ORD-46836,2024-01-22 20:26:00,U-5459,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-44586,2024-01-22 20:55:00,U-5191,P16,L-SW2,Profile Feed,1,8500,3800,Failed
ORD-43042,2024-01-22 21:06:00,U-5872,P10,L-SE1,Chant,1,12500,7200,Completed
ORD-44702,2024-01-22 21:46:00,U-5643,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-41018,2024-01-22 23:26:00,U-5281,P11,L-NC1,Profile Feed,1,35000,4500,Completed
ORD-45228,2024-01-22 23:42:00,U-5146,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-46598,2024-01-23 05:38:00,U-5599,P15,L-NC1,Chant,1,6000,1500,Completed
ORD-44286,2024-01-23 09:46:00,U-5997,P15,L-NC1,Profile Feed,1,6000,1500,Completed
ORD-46841,2024-01-23 10:51:00,U-5707,P16,L-SE1,Chant,2,8500,3800,Completed
ORD-43757,2024-01-23 11:43:00,U-5946,P10,L-SW2,Direct Link,1,12500,7200,Completed
ORD-40253,2024-01-23 11:59:00,U-5135,P13,L-NC1,Reels,1,4500,2100,Completed
ORD-45534,2024-01-23 14:56:00,U-5362,P11,L-SE1,Reels,1,35000,4500,Refunded
ORD-46621,2024-01-23 15:51:00,U-5412,P13,L-SS1,Reels,1,4500,2100,Completed
ORD-44358,2024-01-23 16:54:00,U-5604,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-40122,2024-01-23 17:03:00,U-5963,P10,L-NW1,Direct Link,1,12500,7200,Completed
ORD-46823,2024-01-23 17:14:00,U-5197,P10,L-NC1,Reels,1,12500,7200,Completed
ORD-40378,2024-01-23 17:20:00,U-5872,P16,L-SE1,Chant,1,8500,3800,Completed
ORD-44005,2024-01-23 17:24:00,U-5752,P16,L-SS1,Reels,1,8500,3800,Completed
ORD-45201,2024-01-23 17:31:00,U-5922,P16,L-SW2,Chant,1,8500,3800,Completed
ORD-42406,2024-01-23 18:18:00,U-5613,P10,L-SW2,Chant,1,12500,7200,Completed
ORD-42889,2024-01-23 18:40:00,U-5981,P13,L-NC1,Reels,2,4500,2100,Completed
ORD-44508,2024-01-23 19:46:00,U-5875,P14,L-SS1,Chant,1,2000,300,Completed
ORD-41449,2024-01-23 19:50:00,U-5133,P13,L-NC1,Reels,1,4500,2100,Completed
ORD-45582,2024-01-23 19:58:00,U-5385,P14,L-SE1,Reels,1,2000,300,Completed
ORD-47126,2024-01-23 20:02:00,U-5645,P10,L-NC1,Reels,3,12500,7200,Completed
ORD-44157,2024-01-23 20:02:00,U-5623,P13,L-SS1,Reels,2,4500,2100,Failed
ORD-43831,2024-01-23 20:37:00,U-5549,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-45049,2024-01-23 22:11:00,U-5385,P15,L-SW1,Chant,1,6000,1500,Completed
ORD-43595,2024-01-23 22:30:00,U-5919,P14,L-SW1,Reels,1,2000,300,Completed
ORD-41743,2024-01-23 22:34:00,U-5895,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-46390,2024-01-24 08:34:00,U-5082,P10,L-SW2,Reels,1,12500,7200,Completed
ORD-44597,2024-01-24 16:17:00,U-5120,P12,L-SW1,Chant,1,28000,19000,Completed
ORD-46076,2024-01-24 16:41:00,U-5788,P14,L-NC1,Profile Feed,1,2000,300,Completed
ORD-47433,2024-01-24 17:03:00,U-5356,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-43433,2024-01-24 17:33:00,U-5199,P11,L-NW1,Reels,1,35000,4500,Failed
ORD-41312,2024-01-24 17:44:00,U-5939,P15,L-SE1,Direct Link,1,6000,1500,Completed
ORD-45634,2024-01-24 19:11:00,U-5275,P11,L-NC1,Reels,1,35000,4500,Completed
ORD-40760,2024-01-24 19:33:00,U-5511,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-43843,2024-01-24 19:51:00,U-5044,P11,L-SE1,Reels,1,35000,4500,Completed
ORD-40176,2024-01-24 19:53:00,U-5585,P13,L-NW1,Direct Link,1,4500,2100,Completed
ORD-42372,2024-01-24 20:01:00,U-5045,P13,L-SW2,Reels,1,4500,2100,Completed
ORD-46803,2024-01-24 20:02:00,U-5370,P12,L-NW1,Reels,1,28000,19000,Completed
ORD-41700,2024-01-24 20:11:00,U-5587,P13,L-NC1,Reels,1,4500,2100,Completed
ORD-46754,2024-01-24 20:25:00,U-5743,P16,L-SW2,Reels,1,8500,3800,Completed
ORD-40452,2024-01-24 20:27:00,U-5629,P13,L-SE1,Direct Link,1,4500,2100,Failed
ORD-44820,2024-01-24 21:08:00,U-5269,P10,L-SW2,Reels,1,12500,7200,Completed
ORD-42629,2024-01-24 21:25:00,U-5388,P14,L-SE1,Reels,2,2000,300,Completed
ORD-46269,2024-01-24 22:37:00,U-5555,P10,L-NC1,Chant,1,12500,7200,Completed
ORD-42114,2024-01-24 23:55:00,U-5641,P12,L-SS1,Profile Feed,1,28000,19000,Completed
ORD-45448,2024-01-25 05:23:00,U-5247,P15,L-SW1,Chant,1,6000,1500,Completed
ORD-44094,2024-01-25 06:06:00,U-5870,P14,L-NW1,Chant,1,2000,300,Failed
ORD-46578,2024-01-25 10:08:00,U-5775,P14,L-NC1,Chant,1,2000,300,Refunded
ORD-41694,2024-01-25 13:30:00,U-5831,P13,L-NW1,Chant,1,4500,2100,Completed
ORD-44004,2024-01-25 14:37:00,U-5029,P14,L-NW1,Reels,1,2000,300,Completed
ORD-43460,2024-01-25 14:50:00,U-5897,P13,L-SW1,Reels,1,4500,2100,Completed
ORD-40387,2024-01-25 17:11:00,U-5700,P12,L-NW1,Search,1,28000,19000,Completed
ORD-43181,2024-01-25 19:38:00,U-5763,P16,L-NC1,Reels,1,8500,3800,Completed
ORD-47486,2024-01-25 20:45:00,U-5220,P16,L-SE1,Direct Link,1,8500,3800,Failed
ORD-46047,2024-01-25 20:53:00,U-5102,P10,L-NC1,Reels,1,12500,7200,Completed
ORD-40811,2024-01-25 21:11:00,U-5963,P14,L-NC1,Chant,1,2000,300,Completed
ORD-40920,2024-01-25 21:23:00,U-5276,P12,L-SW2,Direct Link,1,28000,19000,Completed
ORD-47459,2024-01-25 23:13:00,U-5235,P16,L-NW1,Reels,1,8500,3800,Completed
ORD-44221,2024-01-25 23:19:00,U-5679,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-43544,2024-01-26 12:57:00,U-5826,P13,L-SE1,Direct Link,1,4500,2100,Completed
ORD-42520,2024-01-26 14:22:00,U-5244,P13,L-SW2,Chant,1,4500,2100,Failed
ORD-41505,2024-01-26 17:33:00,U-5289,P16,L-SW1,Chant,2,8500,3800,Failed
ORD-40342,2024-01-26 17:34:00,U-5625,P13,L-SE1,Chant,1,4500,2100,Completed
ORD-40151,2024-01-26 19:01:00,U-5194,P15,L-SE1,Direct Link,1,6000,1500,Completed
ORD-41430,2024-01-26 19:17:00,U-5189,P15,L-SW1,Direct Link,1,6000,1500,Completed
ORD-42730,2024-01-26 19:31:00,U-5211,P11,L-NC1,Chant,1,35000,4500,Completed
ORD-46287,2024-01-26 19:52:00,U-5218,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-42876,2024-01-26 20:50:00,U-5496,P10,L-SE1,Reels,1,12500,7200,Completed
ORD-40743,2024-01-26 20:53:00,U-5470,P15,L-NC1,Profile Feed,1,6000,1500,Completed
ORD-47073,2024-01-26 21:17:00,U-5366,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-44744,2024-01-26 21:25:00,U-5819,P10,L-SW1,Reels,1,12500,7200,Refunded
ORD-43761,2024-01-26 21:35:00,U-5869,P15,L-SW1,Chant,1,6000,1500,Completed
ORD-41944,2024-01-26 21:45:00,U-5919,P11,L-SW1,Chant,1,35000,4500,Completed
ORD-44680,2024-01-26 21:56:00,U-5995,P16,L-SS1,Profile Feed,1,8500,3800,Completed
ORD-42626,2024-01-26 22:19:00,U-5665,P10,L-SW2,Profile Feed,1,12500,7200,Completed
ORD-46331,2024-01-26 22:41:00,U-5228,P16,L-SS1,Chant,3,8500,3800,Refunded
ORD-44290,2024-01-26 22:44:00,U-5551,P13,L-SW2,Search,1,4500,2100,Completed
ORD-46273,2024-01-27 06:30:00,U-5649,P13,L-NW1,Reels,1,4500,2100,Completed
ORD-42646,2024-01-27 08:31:00,U-5438,P16,L-SW2,Reels,1,8500,3800,Refunded
ORD-42333,2024-01-27 11:23:00,U-5294,P13,L-SW2,Chant,1,4500,2100,Completed
ORD-40904,2024-01-27 11:54:00,U-5252,P14,L-SW1,Direct Link,1,2000,300,Completed
ORD-46113,2024-01-27 12:16:00,U-5051,P14,L-SW2,Reels,1,2000,300,Completed
ORD-46207,2024-01-27 13:18:00,U-5773,P12,L-SE1,Reels,1,28000,19000,Completed
ORD-45421,2024-01-27 15:35:00,U-5096,P16,L-SW1,Reels,1,8500,3800,Failed
ORD-43549,2024-01-27 16:53:00,U-5748,P15,L-SW2,Reels,1,6000,1500,Completed
ORD-45492,2024-01-27 17:39:00,U-5608,P10,L-SW1,Reels,1,12500,7200,Completed
ORD-43828,2024-01-27 19:48:00,U-5171,P16,L-NW1,Reels,1,8500,3800,Completed
ORD-44138,2024-01-27 20:51:00,U-5739,P15,L-SW2,Chant,1,6000,1500,Completed
ORD-44657,2024-01-27 21:04:00,U-5168,P10,L-NC1,Profile Feed,1,12500,7200,Completed
ORD-47202,2024-01-27 21:33:00,U-5466,P16,L-NC1,Chant,2,8500,3800,Refunded
ORD-41750,2024-01-27 21:41:00,U-5897,P10,L-SW1,Chant,2,12500,7200,Completed
ORD-43124,2024-01-28 09:26:00,U-5568,P14,L-NW1,Reels,1,2000,300,Completed
ORD-42024,2024-01-28 11:01:00,U-5587,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-46757,2024-01-28 15:28:00,U-5991,P10,L-NC1,Direct Link,1,12500,7200,Completed
ORD-43073,2024-01-28 17:00:00,U-5373,P12,L-SS1,Reels,1,28000,19000,Completed
ORD-44717,2024-01-28 17:48:00,U-5308,P14,L-SW2,Chant,1,2000,300,Completed
ORD-40229,2024-01-28 17:58:00,U-5966,P12,L-NC1,Chant,1,28000,19000,Completed
ORD-42663,2024-01-28 18:03:00,U-5866,P14,L-NC1,Reels,1,2000,300,Completed
ORD-41092,2024-01-28 20:07:00,U-5117,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-47246,2024-01-28 21:12:00,U-5030,P12,L-SW1,Reels,2,28000,19000,Completed
ORD-44637,2024-01-28 21:58:00,U-5072,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-41943,2024-01-28 21:59:00,U-5735,P11,L-SE1,Chant,1,35000,4500,Completed
ORD-46899,2024-01-28 22:17:00,U-5507,P11,L-SS1,Profile Feed,1,35000,4500,Completed
ORD-45361,2024-01-29 02:49:00,U-5875,P13,L-SE1,Chant,1,4500,2100,Completed
ORD-46572,2024-01-29 06:12:00,U-5524,P14,L-NW1,Reels,3,2000,300,Completed
ORD-46842,2024-01-29 10:49:00,U-5119,P10,L-SE1,Direct Link,1,12500,7200,Completed
ORD-44645,2024-01-29 11:28:00,U-5389,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-44768,2024-01-29 12:06:00,U-5739,P13,L-NC1,Reels,1,4500,2100,Completed
ORD-41942,2024-01-29 12:06:00,U-5737,P12,L-SE1,Reels,1,28000,19000,Completed
ORD-43486,2024-01-29 13:30:00,U-5430,P10,L-NC1,Direct Link,1,12500,7200,Completed
ORD-43436,2024-01-29 13:39:00,U-5791,P16,L-NW1,Reels,1,8500,3800,Completed
ORD-46765,2024-01-29 17:03:00,U-5186,P13,L-SE1,Chant,1,4500,2100,Failed
ORD-43922,2024-01-29 17:13:00,U-5101,P11,L-SE1,Profile Feed,1,35000,4500,Completed
ORD-46958,2024-01-29 19:01:00,U-5438,P14,L-SW2,Reels,1,2000,300,Completed
ORD-43868,2024-01-29 19:17:00,U-5433,P14,L-NW1,Chant,1,2000,300,Completed
ORD-45210,2024-01-29 19:34:00,U-5993,P10,L-SS1,Search,1,12500,7200,Completed
ORD-40333,2024-01-29 19:43:00,U-5628,P16,L-SS1,Reels,1,8500,3800,Completed
ORD-45428,2024-01-29 20:17:00,U-5788,P11,L-NW1,Direct Link,1,35000,4500,Completed
ORD-43862,2024-01-29 20:25:00,U-5488,P16,L-NC1,Reels,1,8500,3800,Completed
ORD-46411,2024-01-29 20:35:00,U-5917,P13,L-NC1,Chant,2,4500,2100,Completed
ORD-41291,2024-01-29 20:49:00,U-5235,P16,L-SW1,Direct Link,1,8500,3800,Completed
ORD-44648,2024-01-29 22:19:00,U-5686,P10,L-SS1,Direct Link,1,12500,7200,Completed
ORD-40614,2024-01-29 22:46:00,U-5148,P11,L-SW1,Reels,1,35000,4500,Completed
ORD-40892,2024-01-30 07:17:00,U-5728,P16,L-SW1,Reels,1,8500,3800,Completed
ORD-41240,2024-01-30 08:35:00,U-5573,P12,L-SS1,Direct Link,1,28000,19000,Completed
ORD-46235,2024-01-30 10:14:00,U-5238,P14,L-SS1,Direct Link,1,2000,300,Completed
ORD-44160,2024-01-30 11:20:00,U-5783,P11,L-NW1,Profile Feed,1,35000,4500,Completed
ORD-40134,2024-01-30 12:59:00,U-5555,P11,L-SS1,Chant,1,35000,4500,Completed
ORD-47416,2024-01-30 17:11:00,U-5841,P16,L-NC1,Direct Link,1,8500,3800,Completed
ORD-41894,2024-01-30 18:16:00,U-5992,P13,L-NC1,Profile Feed,1,4500,2100,Completed
ORD-44139,2024-01-30 18:37:00,U-5089,P16,L-NC1,Reels,1,8500,3800,Completed
ORD-41247,2024-01-30 19:08:00,U-5231,P11,L-NC1,Direct Link,1,35000,4500,Completed
ORD-43643,2024-01-30 19:10:00,U-5131,P16,L-SE1,Reels,1,8500,3800,Completed
ORD-44454,2024-01-30 19:50:00,U-5049,P12,L-NC1,Reels,1,28000,19000,Completed
ORD-41415,2024-01-30 20:17:00,U-5524,P13,L-NW1,Search,1,4500,2100,Completed
ORD-40938,2024-01-30 20:23:00,U-5254,P11,L-NW1,Reels,1,35000,4500,Completed
ORD-44959,2024-01-30 21:14:00,U-5511,P11,L-NW1,Reels,2,35000,4500,Completed
ORD-46426,2024-01-30 21:40:00,U-5930,P11,L-SW2,Reels,1,35000,4500,Completed
ORD-45589,2024-01-31 06:38:00,U-5889,P14,L-SE1,Chant,1,2000,300,Completed
ORD-46288,2024-01-31 16:13:00,U-5877,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-42649,2024-01-31 16:36:00,U-5768,P14,L-NC1,Direct Link,1,2000,300,Completed
ORD-47134,2024-01-31 18:18:00,U-5565,P14,L-SE1,Reels,1,2000,300,Completed
ORD-43992,2024-01-31 18:29:00,U-5372,P10,L-SW1,Profile Feed,1,12500,7200,Completed
ORD-42729,2024-01-31 19:08:00,U-5123,P14,L-NW1,Chant,1,2000,300,Completed
ORD-47115,2024-01-31 19:44:00,U-5389,P16,L-SE1,Reels,1,8500,3800,Completed
ORD-45305,2024-01-31 19:46:00,U-5832,P14,L-SE1,Reels,1,2000,300,Completed
ORD-46341,2024-01-31 20:24:00,U-5466,P14,L-NC1,Chant,1,2000,300,Completed
ORD-45477,2024-01-31 20:38:00,U-5430,P10,L-NW1,Reels,1,12500,7200,Completed
ORD-42494,2024-01-31 21:13:00,U-5392,P10,L-SW2,Reels,1,12500,7200,Failed
ORD-40297,2024-01-31 21:42:00,U-5995,P10,L-SS1,Reels,1,12500,7200,Completed
ORD-40511,2024-01-31 22:18:00,U-5551,P10,L-NW1,Reels,2,12500,7200,Completed
ORD-40779,2024-01-31 23:18:00,U-5015,P12,L-SS1,Search,1,28000,19000,Completed
ORD-46534,2024-01-31 23:27:00,U-5398,P10,L-SS1,Direct Link,2,12500,7200,Failed
ORD-45605,2024-02-01 08:03:00,U-5486,P11,L-SS1,Chant,2,35000,4500,Completed
ORD-42750,2024-02-01 08:29:00,U-5227,P14,L-SW1,Direct Link,1,2000,300,Completed
ORD-41818,2024-02-01 09:07:00,U-5828,P11,L-SW1,Chant,1,35000,4500,Failed
ORD-43947,2024-02-01 09:13:00,U-5160,P15,L-SE1,Direct Link,1,6000,1500,Completed
ORD-40380,2024-02-01 16:29:00,U-5176,P10,L-SW2,Chant,1,12500,7200,Failed
ORD-41431,2024-02-01 16:29:00,U-5176,P12,L-SE1,Reels,1,28000,19000,Completed
ORD-45300,2024-02-01 17:55:00,U-5169,P15,L-SS1,Reels,1,6000,1500,Completed
ORD-45774,2024-02-01 18:09:00,U-5180,P11,L-SS1,Chant,1,35000,4500,Completed
ORD-45343,2024-02-01 19:44:00,U-5484,P15,L-SW1,Reels,1,6000,1500,Completed
ORD-40393,2024-02-01 20:18:00,U-5353,P16,L-SW2,Profile Feed,1,8500,3800,Completed
ORD-45009,2024-02-01 20:38:00,U-5410,P13,L-SE1,Reels,1,4500,2100,Completed
ORD-41027,2024-02-01 20:56:00,U-5380,P16,L-SS1,Reels,1,8500,3800,Completed
ORD-42038,2024-02-01 21:17:00,U-5353,P15,L-SE1,Reels,1,6000,1500,Completed
ORD-42939,2024-02-01 21:26:00,U-5758,P13,L-SS1,Reels,1,4500,2100,Completed
